cruise,station,FishSpecies,FishNum,preyNum,preyTaxon,preyTaxa,preySpp,Ocularunits,Mag,prey_mm,Scope,preyCount,gutCount,Comments_prey,Comments_gut,forkLength,BEGIN_GMT_TOWDATE,average_depth,decimalLatitude,decimalLongitude,Llopiz_taxa,scientificNameID_preyTaxon,scientificName_preyTaxon,scientificName_Rank
201802,153,C_har,3,5,Calanus,NA,NA,3,1.25,2.301,M205C,NA,18,NA,NA,256,2018-04-18T13:17:00Z,76,40.377098,-71.751862,Calanus,85263,Calanus,Genus
201802,153,C_har,3,6,Calanus,NA,NA,2.5,1.25,1.9175,M205C,NA,18,NA,NA,256,2018-04-18T13:17:00Z,76,40.377098,-71.751862,Calanus,85263,Calanus,Genus
201802,153,C_har,3,7,Calanus,NA,NA,3.1,1.25,2.3777,M205C,NA,18,NA,NA,256,2018-04-18T13:17:00Z,76,40.377098,-71.751862,Calanus,85263,Calanus,Genus
201802,153,C_har,3,1,Parasite,NA,NA,3.4,0.78,4.25,M205C,NA,18,flatworm,NA,256,2018-04-18T13:17:00Z,76,40.377098,-71.751862,Parasite,202423,Animalia,Kingdom
201802,153,C_har,3,1,Parasite,NA,NA,4.2,0.78,5.25,M205C,NA,18,roundworm,NA,256,2018-04-18T13:17:00Z,76,40.377098,-71.751862,Parasite,202423,Animalia,Kingdom
201802,153,C_har,3,1,CopepodDigested,NA,NA,2.3,1.25,1.7641,M205C,NA,18,NA,NA,256,2018-04-18T13:17:00Z,76,40.377098,-71.751862,CopepodDigested,85257,Copepoda,NA
201802,153,S_sco,1,1,Appendicularia,NA,NA,NA,NA,1.6,MZ12,NA,23,NA,NA,174,2018-04-18T13:17:00Z,76,40.377098,-71.751862,Appendicularia,159664,Appendicularia,Class
201802,153,S_sco,1,2,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,23,NA,NA,174,2018-04-18T13:17:00Z,76,40.377098,-71.751862,Appendicularia,159664,Appendicularia,Class
201802,153,S_sco,1,3,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,23,NA,NA,174,2018-04-18T13:17:00Z,76,40.377098,-71.751862,Appendicularia,159664,Appendicularia,Class
201802,153,S_sco,1,4,Appendicularia,NA,NA,NA,NA,1.3,MZ12,NA,23,NA,NA,174,2018-04-18T13:17:00Z,76,40.377098,-71.751862,Appendicularia,159664,Appendicularia,Class
201802,153,S_sco,1,5,Appendicularia,NA,NA,NA,NA,1.1,MZ12,NA,23,NA,NA,174,2018-04-18T13:17:00Z,76,40.377098,-71.751862,Appendicularia,159664,Appendicularia,Class
201802,153,S_sco,1,6,Appendicularia,NA,NA,NA,NA,0.9,MZ12,NA,23,NA,NA,174,2018-04-18T13:17:00Z,76,40.377098,-71.751862,Appendicularia,159664,Appendicularia,Class
201802,153,S_sco,1,7,Appendicularia,NA,NA,NA,NA,1.1,MZ12,NA,23,NA,NA,174,2018-04-18T13:17:00Z,76,40.377098,-71.751862,Appendicularia,159664,Appendicularia,Class
201802,153,S_sco,1,8,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,23,NA,NA,174,2018-04-18T13:17:00Z,76,40.377098,-71.751862,Appendicularia,159664,Appendicularia,Class
201802,153,S_sco,1,9,Appendicularia,NA,NA,NA,NA,1.1,MZ12,NA,23,NA,NA,174,2018-04-18T13:17:00Z,76,40.377098,-71.751862,Appendicularia,159664,Appendicularia,Class
201802,153,S_sco,1,10,Appendicularia,NA,NA,NA,NA,1.4,MZ12,NA,23,NA,NA,174,2018-04-18T13:17:00Z,76,40.377098,-71.751862,Appendicularia,159664,Appendicularia,Class
201802,153,S_sco,1,1,Hyperiidae,Themisto,NA,NA,NA,9.6,MZ12,NA,23,NA,NA,174,2018-04-18T13:17:00Z,76,40.377098,-71.751862,Themisto,95167,Themisto,Genus
201802,153,S_sco,1,2,Hyperiidae,Themisto,NA,NA,NA,7.4,MZ12,NA,23,NA,NA,174,2018-04-18T13:17:00Z,76,40.377098,-71.751862,Themisto,95167,Themisto,Genus
201802,154,S_sco,3,1,Chaetognatha,NA,NA,NA,NA,17.8,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Chaetognatha,158650,Chaetognatha,Phylum
201802,154,S_sco,3,2,Chaetognatha,NA,NA,NA,NA,21.3,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Chaetognatha,158650,Chaetognatha,Phylum
201802,154,S_sco,3,3,Chaetognatha,NA,NA,NA,NA,20.9,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Chaetognatha,158650,Chaetognatha,Phylum
201802,154,S_sco,3,4,Chaetognatha,NA,NA,NA,NA,22.6,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Chaetognatha,158650,Chaetognatha,Phylum
201802,154,S_sco,3,5,Chaetognatha,NA,NA,NA,NA,18.2,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Chaetognatha,158650,Chaetognatha,Phylum
201802,154,S_sco,3,6,Chaetognatha,NA,NA,NA,NA,15.5,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Chaetognatha,158650,Chaetognatha,Phylum
201802,154,S_sco,3,7,Chaetognatha,NA,NA,NA,NA,21,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Chaetognatha,158650,Chaetognatha,Phylum
201802,154,S_sco,3,8,Chaetognatha,NA,NA,NA,NA,19.3,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Chaetognatha,158650,Chaetognatha,Phylum
201802,154,S_sco,3,9,Chaetognatha,NA,NA,NA,NA,20.1,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Chaetognatha,158650,Chaetognatha,Phylum
201802,154,S_sco,3,10,Chaetognatha,NA,NA,NA,NA,19.3,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Chaetognatha,158650,Chaetognatha,Phylum
201802,154,S_sco,3,1,Calanus,NA,NA,NA,NA,1,MZ12,NA,96,juvenile,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Calanus,85263,Calanus,Genus
201802,154,S_sco,3,1,Metridia,NA,NA,NA,NA,2.1,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Metridia,85734,Metridia,Genus
201802,154,S_sco,3,2,Metridia,NA,NA,NA,NA,1.7,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Metridia,85734,Metridia,Genus
201802,154,S_sco,3,3,Metridia,NA,NA,NA,NA,1.6,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Metridia,85734,Metridia,Genus
201802,154,S_sco,3,4,Metridia,NA,NA,NA,NA,1.6,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Metridia,85734,Metridia,Genus
201802,154,S_sco,3,5,Metridia,NA,NA,NA,NA,1.5,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Metridia,85734,Metridia,Genus
201802,154,S_sco,3,1,Appendicularia,NA,NA,NA,NA,1.1,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,S_sco,3,2,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,S_sco,3,3,Appendicularia,NA,NA,NA,NA,0.8,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,S_sco,3,4,Appendicularia,NA,NA,NA,NA,1.4,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,S_sco,3,5,Appendicularia,NA,NA,NA,NA,0.9,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,S_sco,3,6,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,S_sco,3,7,Appendicularia,NA,NA,NA,NA,1.3,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,S_sco,3,8,Appendicularia,NA,NA,NA,NA,0.8,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,S_sco,3,9,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,S_sco,3,10,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,S_sco,3,1,CalanoidSmall,NA,NA,NA,NA,0.7,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,CalanoidSmall,85258,Calanoida,NA
201802,154,S_sco,3,2,CalanoidSmall,NA,NA,NA,NA,0.8,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,CalanoidSmall,85258,Calanoida,NA
201802,154,S_sco,3,3,CalanoidSmall,NA,NA,NA,NA,1.5,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,CalanoidSmall,85258,Calanoida,NA
201802,154,S_sco,3,4,CalanoidSmall,NA,NA,NA,NA,1.6,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,CalanoidSmall,85258,Calanoida,NA
201802,154,S_sco,3,1,Calanus,NA,NA,NA,NA,2.6,MZ12,NA,96,NA,NA,254,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Calanus,85263,Calanus,Genus
201802,154,A_pse,2,1,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,A_pse,2,2,Appendicularia,NA,NA,NA,NA,1.1,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,A_pse,2,3,Appendicularia,NA,NA,NA,NA,0.9,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,A_pse,2,4,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,A_pse,2,5,Appendicularia,NA,NA,NA,NA,1.1,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,A_pse,2,6,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,A_pse,2,7,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,A_pse,2,8,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,A_pse,2,9,Appendicularia,NA,NA,NA,NA,0.8,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,A_pse,2,10,Appendicularia,NA,NA,NA,NA,0.9,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Appendicularia,159664,Appendicularia,Class
201802,154,A_pse,2,1,Calanus,NA,NA,NA,NA,3,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Calanus,85263,Calanus,Genus
201802,154,A_pse,2,1,Chaetognatha,NA,NA,NA,NA,21.4,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Chaetognatha,158650,Chaetognatha,Phylum
201802,154,A_pse,2,2,Chaetognatha,NA,NA,NA,NA,21,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Chaetognatha,158650,Chaetognatha,Phylum
201802,154,A_pse,2,3,Chaetognatha,NA,NA,NA,NA,18.7,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Chaetognatha,158650,Chaetognatha,Phylum
201802,154,A_pse,2,4,Chaetognatha,NA,NA,NA,NA,14.6,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Chaetognatha,158650,Chaetognatha,Phylum
201802,154,A_pse,2,5,Chaetognatha,NA,NA,NA,NA,11.8,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Chaetognatha,158650,Chaetognatha,Phylum
201802,154,A_pse,2,6,Chaetognatha,NA,NA,NA,NA,19.2,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Chaetognatha,158650,Chaetognatha,Phylum
201802,154,A_pse,2,7,Chaetognatha,NA,NA,NA,NA,19,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,Chaetognatha,158650,Chaetognatha,Phylum
201802,154,A_pse,2,1,CalanoidSmall,NA,NA,NA,NA,2.3,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,CalanoidSmall,85258,Calanoida,NA
201802,154,A_pse,2,2,CalanoidSmall,NA,NA,NA,NA,1.7,MZ12,NA,1023,NA,NA,106,2018-04-18T17:39:00Z,62,40.244742,-72.239772,CalanoidSmall,85258,Calanoida,NA
201802,172,P_tri,2,1,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,28,NA,NA,83,2018-04-20T22:20:00Z,89,40.332138,-69.108743,Appendicularia,159664,Appendicularia,Class
201802,172,P_tri,2,2,Appendicularia,NA,NA,NA,NA,0.7,MZ12,NA,28,NA,NA,83,2018-04-20T22:20:00Z,89,40.332138,-69.108743,Appendicularia,159664,Appendicularia,Class
201802,172,P_tri,2,3,Appendicularia,NA,NA,NA,NA,1.5,MZ12,NA,28,NA,NA,83,2018-04-20T22:20:00Z,89,40.332138,-69.108743,Appendicularia,159664,Appendicularia,Class
201802,172,P_tri,2,4,Appendicularia,NA,NA,NA,NA,1.8,MZ12,NA,28,NA,NA,83,2018-04-20T22:20:00Z,89,40.332138,-69.108743,Appendicularia,159664,Appendicularia,Class
201802,172,P_tri,2,5,Appendicularia,NA,NA,NA,NA,1.7,MZ12,NA,28,NA,NA,83,2018-04-20T22:20:00Z,89,40.332138,-69.108743,Appendicularia,159664,Appendicularia,Class
201802,172,P_tri,2,6,Appendicularia,NA,NA,NA,NA,1.4,MZ12,NA,28,NA,NA,83,2018-04-20T22:20:00Z,89,40.332138,-69.108743,Appendicularia,159664,Appendicularia,Class
201802,172,P_tri,2,7,Appendicularia,NA,NA,NA,NA,1.3,MZ12,NA,28,NA,NA,83,2018-04-20T22:20:00Z,89,40.332138,-69.108743,Appendicularia,159664,Appendicularia,Class
201802,172,P_tri,2,8,Appendicularia,NA,NA,NA,NA,1.4,MZ12,NA,28,NA,NA,83,2018-04-20T22:20:00Z,89,40.332138,-69.108743,Appendicularia,159664,Appendicularia,Class
201802,172,P_tri,2,9,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,28,NA,NA,83,2018-04-20T22:20:00Z,89,40.332138,-69.108743,Appendicularia,159664,Appendicularia,Class
201802,172,P_tri,2,10,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,28,NA,NA,83,2018-04-20T22:20:00Z,89,40.332138,-69.108743,Appendicularia,159664,Appendicularia,Class
201802,150,C_har,3,1,Hyperiidae,Themisto,NA,NA,NA,6.1,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,Themisto,95167,Themisto,Genus
201802,150,C_har,3,1,CalanoidDigested,NA,NA,NA,NA,2.6,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,CalanoidDigested,85258,Calanoida,NA
201802,150,C_har,3,2,CalanoidDigested,NA,NA,NA,NA,3.1,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,CalanoidDigested,85258,Calanoida,NA
201802,150,C_har,3,3,CalanoidDigested,NA,NA,NA,NA,2.7,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,CalanoidDigested,85258,Calanoida,NA
201802,150,C_har,3,4,CalanoidDigested,NA,NA,NA,NA,2.9,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,CalanoidDigested,85258,Calanoida,NA
201802,150,C_har,3,5,CalanoidDigested,NA,NA,NA,NA,2.7,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,CalanoidDigested,85258,Calanoida,NA
201802,150,C_har,3,6,CalanoidDigested,NA,NA,NA,NA,2.6,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,CalanoidDigested,85258,Calanoida,NA
201802,150,C_har,3,7,CalanoidDigested,NA,NA,NA,NA,2.7,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,CalanoidDigested,85258,Calanoida,NA
201802,150,C_har,3,8,CalanoidDigested,NA,NA,NA,NA,2.9,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,CalanoidDigested,85258,Calanoida,NA
201802,150,C_har,3,9,CalanoidDigested,NA,NA,NA,NA,9.4,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,CalanoidDigested,85258,Calanoida,NA
201802,150,C_har,3,10,CalanoidDigested,NA,NA,NA,NA,2.7,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,CalanoidDigested,85258,Calanoida,NA
201802,150,C_har,3,1,Calanus,NA,NA,NA,NA,2.8,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,Calanus,85263,Calanus,Genus
201802,150,C_har,3,2,Calanus,NA,NA,NA,NA,3,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,Calanus,85263,Calanus,Genus
201802,150,C_har,3,3,Calanus,NA,NA,NA,NA,2.6,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,Calanus,85263,Calanus,Genus
201802,150,C_har,3,4,Calanus,NA,NA,NA,NA,3.1,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,Calanus,85263,Calanus,Genus
201802,150,C_har,3,5,Calanus,NA,NA,NA,NA,2.7,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,Calanus,85263,Calanus,Genus
201802,150,C_har,3,6,Calanus,NA,NA,NA,NA,2.9,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,Calanus,85263,Calanus,Genus
201802,150,C_har,3,7,Calanus,NA,NA,NA,NA,3.4,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,Calanus,85263,Calanus,Genus
201802,150,C_har,3,8,Calanus,NA,NA,NA,NA,2.6,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,Calanus,85263,Calanus,Genus
201802,150,C_har,3,9,Calanus,NA,NA,NA,NA,2.7,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,Calanus,85263,Calanus,Genus
201802,150,C_har,3,1,Caligidae,NA,NA,NA,NA,3.7,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,Caligidae,89008,Caligidae,Family
201802,150,C_har,3,1,CalanoidSmall,NA,NA,NA,NA,1.5,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,CalanoidSmall,85258,Calanoida,NA
201802,150,C_har,3,2,CalanoidSmall,NA,NA,NA,NA,1.2,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,CalanoidSmall,85258,Calanoida,NA
201802,150,C_har,3,2,Caligidae,NA,NA,NA,NA,0.8,MZ12,NA,215,NA,NA,269,2018-04-18T03:45:00Z,69,40.696722,-71.487238,Caligidae,89008,Caligidae,Family
201802,136,P_tri,3,1,Appendicularia,NA,NA,NA,NA,2.4,MZ12,NA,491,NA,NA,181,2018-04-04T10:42:00Z,194,39.598045,-72.065113,Appendicularia,159664,Appendicularia,Class
201802,136,P_tri,3,2,Appendicularia,NA,NA,NA,NA,1.4,MZ12,NA,491,NA,NA,181,2018-04-04T10:42:00Z,194,39.598045,-72.065113,Appendicularia,159664,Appendicularia,Class
201802,136,P_tri,3,1,FishEgg,NA,NA,NA,NA,1.2,MZ12,NA,491,NA,NA,181,2018-04-04T10:42:00Z,194,39.598045,-72.065113,FishEgg,914179,Gnathostomata,NA
201802,136,P_tri,3,1,CalanoidSmall,NA,NA,NA,NA,1.4,MZ12,NA,491,NA,NA,181,2018-04-04T10:42:00Z,194,39.598045,-72.065113,CalanoidSmall,85258,Calanoida,NA
201802,136,P_tri,3,2,CalanoidSmall,NA,NA,NA,NA,1.5,MZ12,NA,491,NA,NA,181,2018-04-04T10:42:00Z,194,39.598045,-72.065113,CalanoidSmall,85258,Calanoida,NA
201802,136,P_tri,3,3,CalanoidSmall,NA,NA,NA,NA,1.7,MZ12,NA,491,NA,NA,181,2018-04-04T10:42:00Z,194,39.598045,-72.065113,CalanoidSmall,85258,Calanoida,NA
201802,136,P_tri,3,4,CalanoidSmall,NA,NA,NA,NA,1.6,MZ12,NA,491,NA,NA,181,2018-04-04T10:42:00Z,194,39.598045,-72.065113,CalanoidSmall,85258,Calanoida,NA
201802,136,P_tri,3,5,CalanoidSmall,NA,NA,NA,NA,1.3,MZ12,NA,491,NA,NA,181,2018-04-04T10:42:00Z,194,39.598045,-72.065113,CalanoidSmall,85258,Calanoida,NA
201802,136,P_tri,3,6,CalanoidSmall,NA,NA,NA,NA,1.7,MZ12,NA,491,NA,NA,181,2018-04-04T10:42:00Z,194,39.598045,-72.065113,CalanoidSmall,85258,Calanoida,NA
201802,136,P_tri,3,7,CalanoidSmall,NA,NA,NA,NA,1.9,MZ12,NA,491,NA,NA,181,2018-04-04T10:42:00Z,194,39.598045,-72.065113,CalanoidSmall,85258,Calanoida,NA
201802,136,P_tri,3,1,Sapphirinidae,Sapphirina,NA,NA,NA,2.4,MZ12,NA,491,NA,NA,181,2018-04-04T10:42:00Z,194,39.598045,-72.065113,Sapphirina,88831,Sapphirina,Genus
201802,136,P_tri,3,2,Sapphirinidae,Sapphirina,NA,NA,NA,2.2,MZ12,NA,491,NA,NA,181,2018-04-04T10:42:00Z,194,39.598045,-72.065113,Sapphirina,88831,Sapphirina,Genus
201802,136,P_tri,3,3,Sapphirinidae,Sapphirina,NA,NA,NA,3.1,MZ12,NA,491,NA,NA,181,2018-04-04T10:42:00Z,194,39.598045,-72.065113,Sapphirina,88831,Sapphirina,Genus
201802,136,P_tri,3,1,Mysida,Neomysis,NA,NA,NA,7.1,MZ12,NA,491,NA,NA,181,2018-04-04T10:42:00Z,194,39.598045,-72.065113,Neomysis,90054,Neomysis,Genus
201802,136,P_tri,3,1,Gammaridea,Gammarus,NA,NA,NA,4.9,MZ12,NA,491,NA,NA,181,2018-04-04T10:42:00Z,194,39.598045,-72.065113,Gammarus,93773,Gammarus,Genus
201802,159,A_aes,1,1,Appendicularia,NA,NA,1.4,1.25,0.897435897,M60,NA,136,NA,NA,221,2018-04-19T10:37:00Z,102,40.323888,-70.941507,Appendicularia,159664,Appendicularia,Class
201802,159,A_aes,1,2,Appendicularia,NA,NA,1,1.25,0.641025641,M60,NA,136,NA,NA,221,2018-04-19T10:37:00Z,102,40.323888,-70.941507,Appendicularia,159664,Appendicularia,Class
201802,159,A_aes,1,3,Appendicularia,NA,NA,2.6,1.25,1.666666667,M60,NA,136,NA,NA,221,2018-04-19T10:37:00Z,102,40.323888,-70.941507,Appendicularia,159664,Appendicularia,Class
201802,159,A_aes,1,4,Appendicularia,NA,NA,2,1.25,1.282051282,M60,NA,136,NA,NA,221,2018-04-19T10:37:00Z,102,40.323888,-70.941507,Appendicularia,159664,Appendicularia,Class
201802,159,A_aes,1,5,Appendicularia,NA,NA,2.4,1.25,1.538461538,M60,NA,136,NA,NA,221,2018-04-19T10:37:00Z,102,40.323888,-70.941507,Appendicularia,159664,Appendicularia,Class
201802,159,A_aes,1,6,Appendicularia,NA,NA,2.6,1.25,1.666666667,M60,NA,136,NA,NA,221,2018-04-19T10:37:00Z,102,40.323888,-70.941507,Appendicularia,159664,Appendicularia,Class
201802,159,A_aes,1,7,Appendicularia,NA,NA,1.7,1.25,1.08974359,M60,NA,136,NA,NA,221,2018-04-19T10:37:00Z,102,40.323888,-70.941507,Appendicularia,159664,Appendicularia,Class
201802,159,A_aes,1,8,Appendicularia,NA,NA,2.3,1.25,1.474358974,M60,NA,136,NA,NA,221,2018-04-19T10:37:00Z,102,40.323888,-70.941507,Appendicularia,159664,Appendicularia,Class
201802,159,A_aes,1,9,Appendicularia,NA,NA,2.4,1.25,1.538461538,M60,NA,136,NA,NA,221,2018-04-19T10:37:00Z,102,40.323888,-70.941507,Appendicularia,159664,Appendicularia,Class
201802,159,A_aes,1,10,Appendicularia,NA,NA,2.1,1.25,1.346153846,M60,NA,136,NA,NA,221,2018-04-19T10:37:00Z,102,40.323888,-70.941507,Appendicularia,159664,Appendicularia,Class
201802,159,A_aes,1,1,Euphausiidae,NA,NA,1.9,1.25,1.217948718,M60,NA,136,Calyptopis,NA,221,2018-04-19T10:37:00Z,102,40.323888,-70.941507,Euphausiidae,95500,Euphausiidae,Family
201802,161,P_tri,1,1,Hyperiidae,Phronima,NA,9.2,0.78,11.5,M205C,NA,14,NA,NA,156,2018-04-19T15:05:00Z,137,40.055582,-70.72235,Phronima,95173,Phronima,Genus
201802,161,P_tri,1,1,Hyperiidae,Themisto,NA,7.9,0.78,9.875,M205C,NA,14,NA,NA,156,2018-04-19T15:05:00Z,137,40.055582,-70.72235,Themisto,95167,Themisto,Genus
201802,161,S_sco,3,1,Appendicularia,NA,NA,2.5,1.25,1.602564103,M60,NA,6,NA,NA,156,2018-04-19T15:05:00Z,137,40.055582,-70.72235,Appendicularia,159664,Appendicularia,Class
201802,165,P_tri,2*,1,Appendicularia,NA,NA,2.3,1,1.85483871,M60,NA,110,NA,NA,171,2018-04-20T01:11:00Z,116,40.162723,-70.305523,Appendicularia,159664,Appendicularia,Class
