cruise,station,FishSpecies,FishNum,preyNum,preyTaxon,preyTaxa,preySpp,Ocularunits,Mag,prey_mm,Scope,preyCount,gutCount,Comments_prey,Comments_gut,forkLength,BEGIN_GMT_TOWDATE,average_depth,decimalLatitude,decimalLongitude,Llopiz_taxa,scientificNameID_preyTaxon,scientificName_preyTaxon,scientificName_Rank
201402,260,A_pse,260,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,230,2014-05-14T22:15:18Z,196,42.9303966666667,-66.8006516666667,NA,95148,Parathemisto,NA
201402,191,A_pse,268,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,172,2014-05-07T09:52:14Z,156,41.8969583333333,-68.9268016666667,NA,95148,Parathemisto,NA
201402,256,A_pse,321,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,234,2014-05-14T12:04:39Z,223,42.6353766666667,-66.844475,NA,95148,Parathemisto,NA
201402,256,A_pse,322,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,234,2014-05-14T12:04:39Z,223,42.6353766666667,-66.844475,NA,95148,Parathemisto,NA
201402,189,A_pse,325,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,164,2014-05-07T01:04:52Z,140,42.1581466666667,-69.9618333333333,NA,95148,Parathemisto,NA
201402,68,A_pse,337,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,206,2014-04-11T14:04:44Z,55,40.8575783333333,-70.9401116666667,NA,95148,Parathemisto,NA
201402,118,A_pse,340,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,235,2014-04-17T03:52:17Z,32,39.8629783333333,-73.7046566666667,NA,95148,Parathemisto,NA
201402,66,A_pse,364,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,204,2014-04-11T08:35:56Z,54,40.8847816666667,-71.1805033333333,NA,95148,Parathemisto,NA
201402,69,A_pse,403,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,218,2014-04-11T16:56:28Z,64,40.6541166666667,-70.7571333333333,NA,95148,Parathemisto,NA
201402,65,A_pse,446,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,224,2014-04-11T06:55:08Z,57,40.9041666666667,-71.2958333333333,NA,95148,Parathemisto,NA
201402,64,C_har,221,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,180,2014-04-11T04:06:09Z,48,41.2053166666667,-71.2291983333333,NA,95148,Parathemisto,NA
201402,57,C_har,376,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,202,2014-04-03T01:05:40Z,45,38.587985,-74.2898816666667,NA,95148,Parathemisto,NA
201402,170,P_tri,394,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,164,2014-04-22T10:46:21Z,161,40.1561183333333,-68.70138,NA,95148,Parathemisto,NA
201402,49,P_tri,418,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,117,2014-04-02T07:12:08Z,133,38.27177,-73.67906,NA,95148,Parathemisto,NA
201402,97,S_sco,168,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,960,NA,NA,NA,280,2014-04-14T14:30:59Z,70,39.0315316666667,-73.2371583333333,NA,95148,Parathemisto,NA
201402,97,S_sco,169,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,241,NA,NA,NA,288,2014-04-14T14:30:59Z,70,39.0315316666667,-73.2371583333333,NA,95148,Parathemisto,NA
201402,70,S_sco,226,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,263,2014-04-11T19:10:43Z,78,40.5013083333333,-70.8271233333333,NA,95148,Parathemisto,NA
201402,70,S_sco,228,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,234,2014-04-11T19:10:43Z,78,40.5013083333333,-70.8271233333333,NA,95148,Parathemisto,NA
201402,54,S_sco,356,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,145,NA,NA,NA,221,2014-04-02T19:20:35Z,61,38.3996916666667,-73.9458533333333,NA,95148,Parathemisto,NA
201402,54,S_sco,358,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,238,2014-04-02T19:20:35Z,61,38.3996916666667,-73.9458533333333,NA,95148,Parathemisto,NA
201402,79,S_sco,420,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,252,2014-04-12T19:01:58Z,86,40.1607033333333,-71.5666216666667,NA,95148,Parathemisto,NA
201402,78,S_sco,426,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,287,2014-04-12T17:13:50Z,87,40.2183083333333,-71.4567633333333,NA,95148,Parathemisto,NA
201402,78,S_sco,427,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,271,2014-04-12T17:13:50Z,87,40.2183083333333,-71.4567633333333,NA,95148,Parathemisto,NA
201402,85,S_sco,437,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,205,2014-04-13T10:00:19Z,85,39.9897766666667,-72.1589016666667,NA,95148,Parathemisto,NA
201404,349,C_har,476,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,98,2014-10-21T11:55:33Z,152,41.412825,-69.0002983333333,NA,95148,Parathemisto,NA
201404,349,C_har,478,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,144,2014-10-21T11:55:33Z,152,41.412825,-69.0002983333333,NA,95148,Parathemisto,NA
201404,392,A_aes,483,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,148,2014-11-04T12:51:42Z,122,44.01206,-66.8232933333333,NA,95148,Parathemisto,NA
201404,439,S_sco,495,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,140,2014-11-09T23:20:05Z,122,42.820795,-70.4145983333333,NA,95148,Parathemisto,NA
201404,369,A_pse,516,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,245,2014-10-29T16:41:34Z,212,42.00832,-69.3758016666667,NA,95148,Parathemisto,NA
201404,369,A_pse,517,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,241,2014-10-29T16:41:34Z,212,42.00832,-69.3758016666667,NA,95148,Parathemisto,NA
201404,369,A_pse,518,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,240,2014-10-29T16:41:34Z,212,42.00832,-69.3758016666667,NA,95148,Parathemisto,NA
201404,369,A_pse,519,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,244,2014-10-29T16:41:34Z,212,42.00832,-69.3758016666667,NA,95148,Parathemisto,NA
201404,369,A_pse,521,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,246,2014-10-29T16:41:34Z,212,42.00832,-69.3758016666667,NA,95148,Parathemisto,NA
201404,435,S_sco,527,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,247,NA,NA,NA,212,2014-11-09T16:00:29Z,64,42.7965,-70.2278333333333,NA,95148,Parathemisto,NA
201404,435,S_sco,528,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,215,2014-11-09T16:00:29Z,64,42.7965,-70.2278333333333,NA,95148,Parathemisto,NA
201404,435,S_sco,529,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,293,NA,NA,NA,221,2014-11-09T16:00:29Z,64,42.7965,-70.2278333333333,NA,95148,Parathemisto,NA
201404,435,S_sco,530,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,339,NA,NA,NA,226,2014-11-09T16:00:29Z,64,42.7965,-70.2278333333333,NA,95148,Parathemisto,NA
201404,435,S_sco,531,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,213,NA,NA,NA,215,2014-11-09T16:00:29Z,64,42.7965,-70.2278333333333,NA,95148,Parathemisto,NA
201404,436,S_sco,533,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,222,2014-11-09T17:17:34Z,114,42.7787166666667,-70.20353,NA,95148,Parathemisto,NA
201404,436,S_sco,534,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,226,2014-11-09T17:17:34Z,114,42.7787166666667,-70.20353,NA,95148,Parathemisto,NA
201404,436,S_sco,536,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,264,NA,NA,NA,272,2014-11-09T17:17:34Z,114,42.7787166666667,-70.20353,NA,95148,Parathemisto,NA
201404,351,C_har,547,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,220,2014-10-21T17:06:02Z,180,41.6982083333333,-69.1299083333333,NA,95148,Parathemisto,NA
201404,351,C_har,549,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,217,2014-10-21T17:06:02Z,180,41.6982083333333,-69.1299083333333,NA,95148,Parathemisto,NA
201404,351,C_har,550,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,220,2014-10-21T17:06:02Z,180,41.6982083333333,-69.1299083333333,NA,95148,Parathemisto,NA
201404,351,C_har,551,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,210,2014-10-21T17:06:02Z,180,41.6982083333333,-69.1299083333333,NA,95148,Parathemisto,NA
201404,233,P_tri,575,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,140,2014-10-11T09:53:32Z,122,40.379625,-68.30139,NA,95148,Parathemisto,NA
201404,382,A_pse,584,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,254,2014-10-31T10:24:48Z,175,43.4703816666667,-68.504515,NA,95148,Parathemisto,NA
201404,354,C_har,579,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,179,NA,30,41.6833333333333,-69.6166666666667,NA,95148,Parathemisto,NA
201404,370,A_pse,612,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,261,2014-10-29T20:51:28Z,217,42.30601,-68.88251,NA,95148,Parathemisto,NA
201504,293,C_har,619,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,262,2015-10-13T06:45:46Z,108.3,41.9183333333333,-68.1433333333333,NA,95148,Parathemisto,NA
201504,293,C_har,621,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,253,2015-10-13T06:45:46Z,108.3,41.9183333333333,-68.1433333333333,NA,95148,Parathemisto,NA
201504,292,C_har,623,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,240,2015-10-13T04:58:34Z,90.2,41.8466666666667,-68.2033333333333,NA,95148,Parathemisto,NA
201504,387,A_aes,624,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,206,2015-10-30T21:03:23Z,80.4,42.9516666666667,-70.165,NA,95148,Parathemisto,NA
201504,232,P_tri,636,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,131,2015-09-29T00:12:48Z,36.4,41.0283333333333,-68.7,NA,95148,Parathemisto,NA
201504,295,S_sco,642,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,3630,NA,NA,NA,160,2015-10-13T12:20:18Z,32.3,41.9333333333333,-67.8183333333333,NA,95148,Parathemisto,NA
201504,332,A_pse,654,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,133,2015-10-18T00:24:28Z,115.6,43.5433333333333,-67.0116666666667,NA,95148,Parathemisto,NA
201504,332,A_pse,655,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,119,2015-10-18T00:24:28Z,115.6,43.5433333333333,-67.0116666666667,NA,95148,Parathemisto,NA
201504,291,S_sco,671,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,179,2015-10-13T02:02:53Z,21.6,41.6166666666667,-68.07,NA,95148,Parathemisto,NA
201504,333,A_pse,682,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,133,2015-10-18T03:53:47Z,86.9,43.7,-66.9866666666667,NA,95148,Parathemisto,NA
201504,233,P_tri,696,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,173,2015-09-29T03:08:47Z,56,41.1583333333333,-68.9366666666667,NA,95148,Parathemisto,NA
201504,154,P_tri,697,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,171,2015-09-15T03:01:31Z,88.3,39.8833333333333,-71.8,NA,95148,Parathemisto,NA
201504,154,P_tri,699,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,136,2015-09-15T03:01:31Z,88.3,39.8833333333333,-71.8,NA,95148,Parathemisto,NA
201504,335,A_pse,700,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,117,2015-10-18T10:25:11Z,79,44.125,-66.7883333333333,NA,95148,Parathemisto,NA
201504,136,P_tri,704,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,89,2015-09-13T11:39:50Z,37.2,39.5366666666667,-72.8166666666667,NA,95148,Parathemisto,NA
201504,153,P_tri,709,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,108,2015-09-15T00:51:30Z,55.8,39.8483333333333,-72.045,NA,95148,Parathemisto,NA
201504,231,P_tri,710,NA,Parathemisto spp.,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,85,2015-09-28T22:04:51Z,39.1,40.9816666666667,-68.7866666666667,NA,95148,Parathemisto,NA
201302,206,C_har,46,NA,Pronoidae,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,224,2013-04-10T06:30:11Z,52,41.1313133333333,-69.2895816666667,NA,95200,Pronoidae,NA
201402,118,A_pse,341,NA,Pronoidae,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,232,2014-04-17T03:52:17Z,32,39.8629783333333,-73.7046566666667,NA,95200,Pronoidae,NA
201504,154,P_tri,697,NA,Pronoidae,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,171,2015-09-15T03:01:31Z,88.3,39.8833333333333,-71.8,NA,95200,Pronoidae,NA
201504,154,P_tri,699,NA,Pronoidae,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,136,2015-09-15T03:01:31Z,88.3,39.8833333333333,-71.8,NA,95200,Pronoidae,NA
201504,153,P_tri,709,NA,Pronoidae,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,108,2015-09-15T00:51:30Z,55.8,39.8483333333333,-72.045,NA,95200,Pronoidae,NA
201404,113,P_tri,474,NA,Lycaenidae,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,95,2014-09-24T03:21:56Z,50,40.94842,-71.05502,NA,117236,Lycaenidae,NA
201404,234,P_tri,501,NA,Lycaenidae,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,122,2014-10-11T12:45:06Z,143,40.3493766666667,-67.945245,NA,117236,Lycaenidae,NA
201402,289,A_aes,283,NA,Mysidae,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,211,2014-05-18T17:30:16Z,197,43.1084516666667,-69.7166666666667,NA,89856,Mysidae,NA
201402,189,A_pse,325,NA,Mysidae,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,164,2014-05-07T01:04:52Z,140,42.1581466666667,-69.9618333333333,NA,89856,Mysidae,NA
201402,68,A_pse,337,NA,Mysidae,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,206,2014-04-11T14:04:44Z,55,40.8575783333333,-70.9401116666667,NA,89856,Mysidae,NA
201402,118,A_pse,340,NA,Mysidae,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,235,2014-04-17T03:52:17Z,32,39.8629783333333,-73.7046566666667,NA,89856,Mysidae,NA
201504,153,P_tri,707,NA,Mysis mixta,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,140,2015-09-15T00:51:30Z,55.8,39.8483333333333,-72.045,NA,90042,Mysis mixta,NA
201504,295,S_sco,642,NA,Mysis bigelowi,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,160,2015-10-13T12:20:18Z,32.3,41.9333333333333,-67.8183333333333,NA,90041,Mysis,NA
201302,13,C_har,23,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,230,2013-03-16T18:34:47Z,48,37.7404133333333,-74.7186716666667,NA,90054,Neomysis,NA
201402,273,A_aes,264,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,170,2014-05-16T05:03:19Z,180,44.2928666666667,-69.3833333333333,NA,90054,Neomysis,NA
201402,189,A_pse,325,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,164,2014-05-07T01:04:52Z,140,42.1581466666667,-69.9618333333333,NA,90054,Neomysis,NA
201402,97,S_sco,169,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,288,2014-04-14T14:30:59Z,70,39.0315316666667,-73.2371583333333,NA,90054,Neomysis,NA
201404,412,S_sco,511,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,2380,NA,NA,NA,281,2014-11-06T12:30:28Z,53,42.0476666666667,-67.1843333333333,NA,90054,Neomysis,NA
201404,412,S_sco,512,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,288,2014-11-06T12:30:28Z,53,42.0476666666667,-67.1843333333333,NA,90054,Neomysis,NA
201404,412,S_sco,513,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,5180,NA,NA,NA,280,2014-11-06T12:30:28Z,53,42.0476666666667,-67.1843333333333,NA,90054,Neomysis,NA
201404,412,S_sco,514,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,4200,NA,NA,NA,289,2014-11-06T12:30:28Z,53,42.0476666666667,-67.1843333333333,NA,90054,Neomysis,NA
201404,412,S_sco,515,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,4840,NA,NA,NA,284,2014-11-06T12:30:28Z,53,42.0476666666667,-67.1843333333333,NA,90054,Neomysis,NA
201504,288,S_sco,626,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,2160,NA,NA,NA,275,2015-10-12T15:57:03Z,26.8,41.8133333333333,-67.585,NA,90054,Neomysis,NA
201504,411,S_sco,627,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,178,2015-11-02T23:31:27Z,58.2,43.845,-68.5816666666667,NA,90054,Neomysis,NA
201504,297,S_sco,632,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,1880,NA,NA,NA,289,2015-10-13T17:44:49Z,24.9,41.9633333333333,-67.5866666666667,NA,90054,Neomysis,NA
201504,297,S_sco,633,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,1200,NA,NA,NA,282,2015-10-13T17:44:49Z,24.9,41.9633333333333,-67.5866666666667,NA,90054,Neomysis,NA
201504,297,S_sco,634,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,271,2015-10-13T17:44:49Z,24.9,41.9633333333333,-67.5866666666667,NA,90054,Neomysis,NA
201504,295,S_sco,642,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,160,2015-10-13T12:20:18Z,32.3,41.9333333333333,-67.8183333333333,NA,90054,Neomysis,NA
201504,295,S_sco,643,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,142,2015-10-13T12:20:18Z,32.3,41.9333333333333,-67.8183333333333,NA,90054,Neomysis,NA
201504,295,S_sco,644,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,129,2015-10-13T12:20:18Z,32.3,41.9333333333333,-67.8183333333333,NA,90054,Neomysis,NA
201504,298,S_sco,668,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,138,2015-10-13T20:29:11Z,26,41.8533333333333,-67.3083333333333,NA,90054,Neomysis,NA
201504,291,S_sco,669,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,169,2015-10-13T02:02:53Z,21.6,41.6166666666667,-68.07,NA,90054,Neomysis,NA
201504,291,S_sco,670,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,162,2015-10-13T02:02:53Z,21.6,41.6166666666667,-68.07,NA,90054,Neomysis,NA
201504,291,S_sco,671,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,179,2015-10-13T02:02:53Z,21.6,41.6166666666667,-68.07,NA,90054,Neomysis,NA
201504,154,P_tri,697,NA,Neomysis spp.,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,171,2015-09-15T03:01:31Z,88.3,39.8833333333333,-71.8,NA,90054,Neomysis,NA
201302,124,C_har,37,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,2664,NA,NA,NA,235,2013-03-27T22:09:45Z,60,39.5307,-72.8928433333333,NA,159668,Oikopleura,NA
201302,124,C_har,40,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,4580,NA,NA,NA,226,2013-03-27T22:09:45Z,60,39.5307,-72.8928433333333,NA,159668,Oikopleura,NA
201302,206,C_har,46,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,547,NA,NA,NA,224,2013-04-10T06:30:11Z,52,41.1313133333333,-69.2895816666667,NA,159668,Oikopleura,NA
201302,211,C_har,69,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,952,NA,NA,NA,142,2013-04-10T21:00:33Z,94,41.4542783333333,-69.28315,NA,159668,Oikopleura,NA
201302,211,C_har,70,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,2880,NA,NA,NA,177,2013-04-10T21:00:33Z,94,41.4542783333333,-69.28315,NA,159668,Oikopleura,NA
201302,208,C_har,76,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,275,NA,NA,NA,142,2013-04-10T12:15:47Z,91,41.096055,-68.971155,NA,159668,Oikopleura,NA
201302,208,C_har,77,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,303,NA,NA,NA,144,2013-04-10T12:15:47Z,91,41.096055,-68.971155,NA,159668,Oikopleura,NA
201302,211,C_har,79,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,950,NA,NA,NA,229,2013-04-10T21:00:33Z,94,41.4542783333333,-69.28315,NA,159668,Oikopleura,NA
201302,211,C_har,80,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,870,NA,NA,NA,221,2013-04-10T21:00:33Z,94,41.4542783333333,-69.28315,NA,159668,Oikopleura,NA
201302,236,P_tri,116,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,131,2013-04-13T19:54:24Z,93,40.5548383333333,-68.3400416666667,NA,159668,Oikopleura,NA
201302,236,P_tri,117,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,127,2013-04-13T19:54:24Z,93,40.5548383333333,-68.3400416666667,NA,159668,Oikopleura,NA
201302,209,P_tri,125,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,117,2013-04-10T15:15:21Z,151,41.2603583333333,-69.023085,NA,159668,Oikopleura,NA
201302,329,P_tri,130,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,147,2013-04-24T18:09:21Z,180,43.7121283333333,-68.1820033333333,NA,159668,Oikopleura,NA
201402,276,A_aes,258,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,184,NA,NA,NA,132,2014-05-16T22:03:14Z,70,44.2513783333333,-69.0033333333333,NA,159668,Oikopleura,NA
201402,276,A_aes,259,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,127,2014-05-16T22:03:14Z,70,44.2513783333333,-69.3833333333333,NA,159668,Oikopleura,NA
201402,273,A_aes,263,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,4440,NA,NA,NA,188,2014-05-16T05:03:19Z,180,44.2928666666667,-69.3833333333333,NA,159668,Oikopleura,NA
201402,273,A_aes,264,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,2260,NA,NA,NA,170,2014-05-16T05:03:19Z,180,44.2928666666667,-69.3833333333333,NA,159668,Oikopleura,NA
201402,274,A_aes,272,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,1390,NA,NA,NA,207,2014-05-16T07:03:34Z,164,44.3150183333333,-69.3833333333333,NA,159668,Oikopleura,NA
201402,274,A_aes,274,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,1190,NA,NA,NA,155,2014-05-16T07:03:34Z,164,44.3150183333333,-69.55,NA,159668,Oikopleura,NA
201402,70,A_aes,369,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,2460,NA,NA,NA,200,2014-04-11T19:10:43Z,78,40.5013083333333,-70.8271233333333,NA,159668,Oikopleura,NA
201402,70,A_aes,370,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,3080,NA,NA,NA,202,2014-04-11T19:10:43Z,78,40.5013083333333,-70.8271233333333,NA,159668,Oikopleura,NA
201402,84,A_aes,393,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,420,NA,NA,NA,195,2014-04-13T07:57:36Z,71,40.1852433333333,-72.2013416666667,NA,159668,Oikopleura,NA
201402,65,C_har,434,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,151,2014-04-11T06:55:08Z,57,40.9041666666667,-71.2958333333333,NA,159668,Oikopleura,NA
201402,65,C_har,435,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,158,2014-04-11T06:55:08Z,57,40.9041666666667,-71.2958333333333,NA,159668,Oikopleura,NA
201402,272,S_sco,229,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,202,2014-05-16T02:14:39Z,137,44.349245,-67.0215483333333,NA,159668,Oikopleura,NA
201402,272,S_sco,230,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,257,NA,NA,NA,207,2014-05-16T02:14:39Z,137,44.349245,-67.0215483333333,NA,159668,Oikopleura,NA
201402,54,S_sco,356,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,221,2014-04-02T19:20:35Z,61,38.3996916666667,-73.9458533333333,NA,159668,Oikopleura,NA
201402,54,S_sco,358,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,270,NA,NA,NA,238,2014-04-02T19:20:35Z,61,38.3996916666667,-73.9458533333333,NA,159668,Oikopleura,NA
201402,79,S_sco,419,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,3380,NA,NA,NA,283,2014-04-12T19:01:58Z,86,40.1607033333333,-71.5666216666667,NA,159668,Oikopleura,NA
201402,79,S_sco,420,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,4160,NA,NA,NA,252,2014-04-12T19:01:58Z,86,40.1607033333333,-71.5666216666667,NA,159668,Oikopleura,NA
201402,78,S_sco,427,NA,Oikopleura spp.,NA,NA,NA,NA,NA,NA,3120,NA,NA,NA,271,2014-04-12T17:13:50Z,87,40.2183083333333,-71.4567633333333,NA,159668,Oikopleura,NA
